path,sha256,bytes,kind,change_status,baseline_sha256,purpose,has_direct_entry,default_entry_reachability,reachability_basis,upstream,downstream,literal_file_references,check_depth,substantive_review_scope,associated_tests_static,executed_test_evidence,inherited_review_source,inherited_review_scope,status,limitations
src/review_replay_r2.py,53a0365b9c961865cbb24e115d7e2e45eb52a1fcd1bf37597804c81d71f09d58,11798,source,UNCHANGED,53a0365b9c961865cbb24e115d7e2e45eb52a1fcd1bf37597804c81d71f09d58,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""src/validate_review_bundle_r2.py"",""tests/test_validate_review_bundle_r2.py""]","[""src/lp_run.py"",""src/validate_review_bundle_r1.py"",""src/verify_fixed_graph_independent.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/review_replay_r3.py,5a5e1b6d1f4deb81ff04aebfe266649f9d35a324376e0b8e2d1be8c1381e05e7,14945,source,UNCHANGED,5a5e1b6d1f4deb81ff04aebfe266649f9d35a324376e0b8e2d1be8c1381e05e7,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_validate_review_bundle_r3.py""]","[""src/context_ledger_r3.py"",""src/context_lp_r3.py"",""src/lp_run.py"",""src/validate_review_bundle_r1.py"",""src/validate_review_bundle_r3.py"",""src/weth_source_adapter_r3.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r3.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/review_replay_r4.py,3710e8e1e0dd0309184bdf5590a9e26c4e32a662c7427cebe0caa89b9c4223fc,16512,source,UNCHANGED,3710e8e1e0dd0309184bdf5590a9e26c4e32a662c7427cebe0caa89b9c4223fc,Publicly shipped file; exact byte identity inventoried.,True,"[""final_real_replay_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/stage1c_real_replay.py""]","[""src/context_ledger_r3.py"",""src/context_lp_r3.py"",""src/lp_run.py"",""src/validate_review_bundle_r1.py"",""src/validate_review_bundle_r4.py"",""src/weth_trace_adapter_r4.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_real_replay.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,STATICALLY_REACHABLE_INHERITED_REVIEW_LIMITED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/rpc_context_r1.py,5911d010f777dcd8692291e6457ca63d3ac53ee4697aa417538b7d9e8de35190,18271,source,UNCHANGED,5911d010f777dcd8692291e6457ca63d3ac53ee4697aa417538b7d9e8de35190,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_legacy_guard_r4.py"",""tests/test_rpc_context_r1.py""]","[""src/budget_r1.py"",""src/legacy_guard_r4.py""]",[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_legacy_guard_r4.py"",""tests/test_rpc_context_r1.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/run_stage1c.py,697ad9acaaf69629e34854b6a16647738f488a11d6f0841f5457a418226c3fb3,32370,source,MODIFIED,e9a3ab26a0f2aa72282b181a62a0b5f28548e5df64a4ac7da01c5f3dde54c9f8,Publicly shipped file; exact byte identity inventoried.,True,"[""experiment_cli"",""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/stage1c_result_gate.py"",""src/validate_stage1c.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]","[""src/stage1c_baselines.py"",""src/stage1c_controlled.py"",""src/stage1c_intervals.py"",""src/stage1c_oracle.py"",""src/stage1c_output_contract.py"",""src/stage1c_revision.py"",""src/validate_review_bundle_r1.py""]","[""configs/STAGE1C_EFFECTIVE_POLICY.json""]",TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/run_tests.py,4a900c72676edf6bf80a8afb0a98a08127a7882442c95f043534d932c2f6c911,1807,source,UNCHANGED,4a900c72676edf6bf80a8afb0a98a08127a7882442c95f043534d932c2f6c911,Publicly shipped file; exact byte identity inventoried.,True,"[""offline_test_cli""]",Static AST imports only; module reachability is not function execution evidence.,[],[],[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]",[],[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_baselines.py,fa215637a26772d2da095a5f1718f2f6e8f3bb1dc3d99e2b31ec1371112710ef,27424,source,UNCHANGED,fa215637a26772d2da095a5f1718f2f6e8f3bb1dc3d99e2b31ec1371112710ef,Publicly shipped file; exact byte identity inventoried.,False,"[""experiment_cli"",""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/run_stage1c.py"",""src/stage1c_output_contract.py"",""tests/test_stage1c_baselines.py"",""tests/test_stage1c_output_contract.py""]",[],[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_baselines.py"",""tests/test_stage1c_output_contract.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_catalog.py,42bd73fa27e6d64b52acc6d7ea9cb5cf6b455affa078af2c38225047d4e3876a,8065,source,UNCHANGED,42bd73fa27e6d64b52acc6d7ea9cb5cf6b455affa078af2c38225047d4e3876a,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_stage1c_catalog.py""]",[],[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_catalog.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_controlled.py,954ca548bb65a7a01405f362c380f341de3902056d0e7738ab54112472c40503,16832,source,UNCHANGED,954ca548bb65a7a01405f362c380f341de3902056d0e7738ab54112472c40503,Publicly shipped file; exact byte identity inventoried.,True,"[""experiment_cli"",""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/run_stage1c.py"",""tests/test_stage1c_controlled.py""]",[],[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_controlled.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,STATICALLY_REACHABLE_INHERITED_REVIEW_LIMITED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_intervals.py,a9c971a54fdfa6e9730571c3723e6262ff45242586d040064fb74e4c61dd798b,11088,source,UNCHANGED,a9c971a54fdfa6e9730571c3723e6262ff45242586d040064fb74e4c61dd798b,Publicly shipped file; exact byte identity inventoried.,False,"[""experiment_cli"",""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/run_stage1c.py"",""src/stage1c_output_contract.py"",""tests/test_stage1c_intervals.py"",""tests/test_stage1c_output_contract.py"",""tests/test_stage1c_runner.py""]","[""src/context_lp_r3.py"",""src/lp_model.py""]",[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_intervals.py"",""tests/test_stage1c_output_contract.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_oracle.py,fc9e3386dd3ba64d8f75d683fc2715c973460d9c26af38927324ab8caeb74b7e,19584,source,UNCHANGED,fc9e3386dd3ba64d8f75d683fc2715c973460d9c26af38927324ab8caeb74b7e,Publicly shipped file; exact byte identity inventoried.,False,"[""experiment_cli"",""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/run_stage1c.py"",""tests/test_stage1c_controlled.py""]",[],[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_controlled.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,STATICALLY_REACHABLE_INHERITED_REVIEW_LIMITED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_output_contract.py,651f544ad251dc90c66ddb3efc8a7f10dce181fba44d4309b715f35dc3a8f655,41315,source,ADDED,,Publicly shipped file; exact byte identity inventoried.,False,"[""experiment_cli"",""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/run_stage1c.py"",""tests/test_stage1c_output_contract.py"",""tests/test_stage1c_r1_faults.py""]","[""src/stage1c_baselines.py"",""src/stage1c_intervals.py""]",[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_output_contract.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_real_replay.py,8e439fd204083487a5560e0426554aec230a6224b4388ba81c5951eb7c7d4b12,4973,source,UNCHANGED,8e439fd204083487a5560e0426554aec230a6224b4388ba81c5951eb7c7d4b12,Publicly shipped file; exact byte identity inventoried.,True,"[""final_real_replay_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_stage1c_real_replay.py""]","[""src/context_ledger_r3.py"",""src/context_lp_r3.py"",""src/review_replay_r4.py"",""src/verify_weth_shared_wire_r4_r1.py"",""src/weth_trace_adapter_r4.py""]",[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_real_replay.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_reports.py,1ef3245bd8b23e4226c5859099e4b5fcd8e653ede4164040df8cca6fc5ee73da,36837,source,MODIFIED,cded6cfc5eceb1b9e8b252d5a7f8b5e82a6700ddd0228cd5b2bfc9cf1a739c2d,Publicly shipped file; exact byte identity inventoried.,True,"[""reports_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_stage1c_r1_pipeline.py""]","[""src/stage1c_result_gate.py""]",[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_r1_pipeline.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_result_gate.py,0a04de4eb4274a43970b31c1628add87b738649665e20f61abb8af997cd66357,6905,source,ADDED,,Publicly shipped file; exact byte identity inventoried.,True,"[""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/stage1c_reports.py"",""src/validate_stage1c.py"",""tests/test_stage1c_r1_pipeline.py""]","[""src/run_stage1c.py""]",[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_r1_pipeline.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/stage1c_revision.py,90cd63a659be522278fae24cfc94ceb07b928d6e6536576a0e64b028340cf80a,6144,source,ADDED,,Publicly shipped file; exact byte identity inventoried.,False,"[""experiment_cli"",""reports_cli"",""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/run_stage1c.py"",""tests/test_stage1c_r1_pipeline.py""]",[],"[""configs/STAGE1C_EFFECTIVE_POLICY.json"",""configs/STAGE1C_R1_EXECUTION_POLICY.json"",""src/run_stage1c.py"",""src/stage1c_reports.py"",""src/validate_stage1c.py""]",TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_runner.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validate_review_bundle_r1.py,a24587d916e3cc92206e07509887a2c63cf70a47d93837eddd25538970101621,38145,source,UNCHANGED,a24587d916e3cc92206e07509887a2c63cf70a47d93837eddd25538970101621,Publicly shipped file; exact byte identity inventoried.,True,"[""experiment_cli"",""reports_cli"",""package_validation_cli"",""final_real_replay_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/assemble_review_inputs_r3.py"",""src/review_replay_r2.py"",""src/review_replay_r3.py"",""src/review_replay_r4.py"",""src/run_stage1c.py"",""src/validate_review_bundle_r2.py"",""src/validate_review_bundle_r3.py"",""src/validate_review_bundle_r4.py"",""src/validate_review_bundle_r4_r1.py"",""src/validate_stage1c.py"",""src/validation_faults_r4.py"",""src/validation_faults_r4_r1.py"",""tests/test_validate_review_bundle_r1.py"",""tests/test_validation_status_r4.py""]","[""src/dune_batch_r1.py"",""src/validation_result_r4.py""]","[""src/cache_probe.py"",""src/dune_observed_replay.py"",""src/lp_run.py"",""src/reference_replay.py"",""src/run_tests.py"",""src/verify_fixed_graph_independent.py"",""src/weth_component.py""]",TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_revision_validation_r4_r1.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_real_replay.py"",""tests/test_stage1c_runner.py"",""tests/test_validate_review_bundle_r1.py"",""tests/test_validate_review_bundle_r2.py"",""tests/test_validate_review_bundle_r3.py"",""tests/test_validation_status_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validate_review_bundle_r2.py,1bd508b28958bdbbf8801a515b8bf1a1d6119858d295c1a03b6f762643e10d99,9474,source,UNCHANGED,1bd508b28958bdbbf8801a515b8bf1a1d6119858d295c1a03b6f762643e10d99,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_validate_review_bundle_r2.py""]","[""src/package_review_r2.py"",""src/review_replay_r2.py"",""src/validate_review_bundle_r1.py""]","[""src/reference_delta_r2.py"",""src/replay_order_same_input_r2.py"",""src/review_replay_r2.py"",""src/verify_fixed_graph_independent.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validate_review_bundle_r3.py,b246c963eae5a9abdfeb7c2808f4b9c53d8b577ae7163bf0bc2fa1fe8e42305b,9630,source,UNCHANGED,b246c963eae5a9abdfeb7c2808f4b9c53d8b577ae7163bf0bc2fa1fe8e42305b,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""src/review_replay_r3.py"",""tests/test_validate_review_bundle_r3.py""]","[""src/package_review_r3.py"",""src/validate_review_bundle_r1.py""]","[""src/review_replay_r3.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r3.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validate_review_bundle_r4.py,2b9fe675ddb62e8ccf50b7c5324150b0a09d99dc201ee31e184547cde09c59b2,12833,source,UNCHANGED,2b9fe675ddb62e8ccf50b7c5324150b0a09d99dc201ee31e184547cde09c59b2,Publicly shipped file; exact byte identity inventoried.,True,"[""final_real_replay_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/review_replay_r4.py""]","[""src/package_review_r4.py"",""src/validate_review_bundle_r1.py""]","[""src/audit_context_contracts_r4.py"",""src/independent_amount_audit_r4.py"",""src/independent_evidence_audit_r4.py"",""src/review_replay_r4.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_real_replay.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,STATICALLY_REACHABLE_INHERITED_REVIEW_LIMITED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validate_review_bundle_r4_r1.py,40af821fb9d8b4f6e230c66a506b778d69ef148e921345486c742738d0772d82,13701,source,UNCHANGED,40af821fb9d8b4f6e230c66a506b778d69ef148e921345486c742738d0772d82,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,[],"[""src/package_review_r4_r1.py"",""src/validate_review_bundle_r1.py""]","[""src/audit_context_contracts_r4.py"",""src/independent_amount_audit_r4.py"",""src/independent_evidence_audit_r4.py"",""src/review_replay_r4.py"",""src/verify_weth_shared_wire_r4_r1.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],[],[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validate_stage1c.py,fac1708431498e10250a2bb3cc15bba1059e62db7e876970219f3ae9ff7e2422,6594,source,MODIFIED,00c4e44ab1560f518a7dcaacc039c0c709e778527e1f0fb8e719083ac7506c72,Publicly shipped file; exact byte identity inventoried.,True,"[""package_validation_cli""]",Static AST imports only; module reachability is not function execution evidence.,[],"[""src/archive_safety.py"",""src/run_stage1c.py"",""src/stage1c_result_gate.py"",""src/validate_review_bundle_r1.py""]","[""src/run_stage1c.py"",""src/stage1c_real_replay.py"",""src/stage1c_result_gate.py""]",TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]",[],[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validation_faults_r4.py,189e37f717af225423a963a239f48b9800637b58c92410c96ada87a5fe9ba054,7368,source,UNCHANGED,189e37f717af225423a963a239f48b9800637b58c92410c96ada87a5fe9ba054,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""src/validation_faults_r4_r1.py"",""tests/test_validation_status_r4.py""]","[""src/package_review_r3.py"",""src/package_review_r4.py"",""src/validate_review_bundle_r1.py""]","[""src/audit_context_contracts_r4.py"",""src/independent_amount_audit_r4.py"",""src/independent_evidence_audit_r4.py"",""src/lp_run.py"",""src/run_tests.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_revision_validation_r4_r1.py"",""tests/test_validation_status_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validation_faults_r4_r1.py,5c6e0265311de1e07fb12f38c4d2d2fb7a74c9e309bd74c3373aef7f7086de95,3951,source,UNCHANGED,5c6e0265311de1e07fb12f38c4d2d2fb7a74c9e309bd74c3373aef7f7086de95,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""tests/test_revision_validation_r4_r1.py""]","[""src/package_review_r4_r1.py"",""src/validate_review_bundle_r1.py"",""src/validation_faults_r4.py""]","[""src/run_tests.py"",""src/validate_review_bundle_r4_r1.py"",""src/verify_weth_shared_wire_r4_r1.py""]",STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_revision_validation_r4_r1.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/validation_result_r4.py,b3e2f1ae1e332fa912fdcf3e035ed3d88ab5b0af9f0449c27d33f9d8d633538a,3067,source,UNCHANGED,b3e2f1ae1e332fa912fdcf3e035ed3d88ab5b0af9f0449c27d33f9d8d633538a,Publicly shipped file; exact byte identity inventoried.,False,"[""experiment_cli"",""reports_cli"",""package_validation_cli"",""final_real_replay_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/validate_review_bundle_r1.py"",""tests/test_validation_status_r4.py""]",[],[],TARGETED_SUBSTANTIVE_REVIEW,"[""Current exact-byte scoped substantive review documented; complete private review notes are withheld. This does not mean every function was newly audited.""]","[""tests/test_revision_validation_r4_r1.py"",""tests/test_stage1c_r1_faults.py"",""tests/test_stage1c_r1_pipeline.py"",""tests/test_stage1c_real_replay.py"",""tests/test_stage1c_runner.py"",""tests/test_validate_review_bundle_r1.py"",""tests/test_validate_review_bundle_r2.py"",""tests/test_validate_review_bundle_r3.py"",""tests/test_validation_status_r4.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,CURRENT_SCOPED_REVIEW_DOCUMENTED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/verify_fixed_graph_independent.py,fc4f0caef372c8454d2b6ccd330b98a50cc0e75fd16e702c9dce9b679ae25ac0,12860,source,UNCHANGED,fc4f0caef372c8454d2b6ccd330b98a50cc0e75fd16e702c9dce9b679ae25ac0,Publicly shipped file; exact byte identity inventoried.,True,[],Static AST imports only; module reachability is not function execution evidence.,"[""src/review_replay_r2.py""]",[],[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_validate_review_bundle_r2.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,NOT_ON_STATIC_DEFAULT_IMPORT_PATH_RETAINED_HISTORICAL_SURFACE,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
src/verify_weth_shared_wire_r4_r1.py,932479135103978b6dba776c1a7e3f095dce7a28d593e19bbe3c6dfd5cf340b2,16959,source,UNCHANGED,932479135103978b6dba776c1a7e3f095dce7a28d593e19bbe3c6dfd5cf340b2,Publicly shipped file; exact byte identity inventoried.,True,"[""final_real_replay_cli""]",Static AST imports only; module reachability is not function execution evidence.,"[""src/stage1c_real_replay.py"",""tests/test_weth_shared_wire_r4_r1.py""]",[],[],STATIC_AST_AND_LITERAL_REFERENCE_INVENTORY,[],"[""tests/test_stage1c_real_replay.py"",""tests/test_weth_shared_wire_r4_r1.py""]",[],,Prior accepted public code identity when the public parent hash is shown; internal acceptance provenance is withheld.,STATICALLY_REACHABLE_INHERITED_REVIEW_LIMITED,"Only public dependency edges are displayed. Private paths, hashes, review annotations and internal evidence identities are withheld; aggregate executed checks appear separately."
