sample_id,query_id,incident_id,kind,source_layer,zero_hop,method,category,target,status,output_kind,lower_raw,upper_raw,point_raw,POISON_NOMINAL_RAW,physical_capacity_raw,asset,evidence_ids,unit,input_fact_hash,certification
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,addresses,T|ETH,COMPLETED,feasible_interval,4,5,,,12,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,addresses,U|ETH,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,before_seed,COMPLETED,feasible_interval,0,0,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,entry_first,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,entry_second,COMPLETED,feasible_interval,3,5,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,other_target,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,joint_by_asset,ETH,COMPLETED,feasible_interval,5,5,,,13,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,addresses,T|ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,12,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,addresses,U|ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,before_seed,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,seed,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,5,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,entry_first,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,to_return_account,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,9,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,timed_return,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,9,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,entry_second,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,other_target,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,joint_by_asset,ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,13,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,addresses,T|ETH,COMPLETED,POISON_NOMINAL_RAW,,,,11,12,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,addresses,U|ETH,COMPLETED,POISON_NOMINAL_RAW,,,,1,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,before_seed,COMPLETED,POISON_NOMINAL_RAW,,,,0,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,seed,COMPLETED,POISON_NOMINAL_RAW,,,,5,5,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,entry_first,COMPLETED,POISON_NOMINAL_RAW,,,,1,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,to_return_account,COMPLETED,POISON_NOMINAL_RAW,,,,9,9,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,timed_return,COMPLETED,POISON_NOMINAL_RAW,,,,9,9,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,entry_second,COMPLETED,POISON_NOMINAL_RAW,,,,10,10,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,events,other_target,COMPLETED,POISON_NOMINAL_RAW,,,,1,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,POISON,joint_by_asset,ETH,COMPLETED,POISON_NOMINAL_RAW,,,,12,13,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,addresses,T|ETH,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,101/22,,12,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,addresses,U|ETH,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,9/22,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,before_seed,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,0,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,seed,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5,,5,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,entry_first,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5/11,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,to_return_account,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,45/11,,9,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,timed_return,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,81/22,,9,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,entry_second,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,91/22,,10,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,events,other_target,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,9/22,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,HAIRCUT,joint_by_asset,ETH,COMPLETED,PROPORTIONAL_FEASIBLE_POINT,,,5,,13,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,addresses,T|ETH,COMPLETED,product_of_target_specific_copies,4,5,,,12,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,addresses,U|ETH,COMPLETED,product_of_target_specific_copies,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,before_seed,COMPLETED,product_of_target_specific_copies,0,0,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,entry_first,COMPLETED,product_of_target_specific_copies,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,entry_second,COMPLETED,product_of_target_specific_copies,3,5,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,events,other_target,COMPLETED,product_of_target_specific_copies,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_CROSS_TARGET_COUPLING,joint_by_asset,ETH,COMPLETED,product_of_target_specific_copies,4,6,,,13,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,addresses,T|ETH,COMPLETED,feasible_interval,4,5,,,12,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,addresses,U|ETH,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,before_seed,COMPLETED,feasible_interval,0,0,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,entry_first,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,entry_second,COMPLETED,feasible_interval,3,5,,,10,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,events,other_target,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/08,controlled-v1/repeated_entries_timed_returns/08,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,NO_PROTOCOL_CONTINUATION,joint_by_asset,ETH,COMPLETED,feasible_interval,5,5,,,13,ETH,[],raw_by_asset_no_cross_asset_sum,434890ec1a1aeec20c9fb6b0b61dae3c6ee48c87a5bfb93e9bc89fe8ba6e4e26,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,addresses,T|ETH,COMPLETED,feasible_interval,5,6,,,11,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,addresses,U|ETH,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,before_seed,COMPLETED,feasible_interval,0,0,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,entry_first,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,entry_second,COMPLETED,feasible_interval,4,6,,,9,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,events,other_target,COMPLETED,feasible_interval,0,1,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,FULL_INTERVAL,joint_by_asset,ETH,COMPLETED,feasible_interval,6,6,,,12,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,addresses,T|ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,11,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,addresses,U|ETH,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,before_seed,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,seed,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,6,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
controlled-v1/repeated_entries_timed_returns/09,controlled-v1/repeated_entries_timed_returns/09,SYNTHETIC_CONTROLLED_V1,controlled,SYNTHETIC,False,BOUNDED_REACHABILITY,events,entry_first,COMPLETED,ADDRESS_EVENT_SET_NO_AMOUNT,,,,,1,ETH,[],raw_by_asset_no_cross_asset_sum,c5961a742a560cfcdbbec21ee8afa444d594ca94f6c4226a82fcc1fb002ca262,QUERY_ACCEPTED
